event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source,dem_tile_id,dem_source,terrain_extraction_ok,elevation_m,slope_deg,aspect_deg,curvature_1_per_m,dem_pixel_x_m,dem_pixel_y_m,fine_scale_terrain_reliable,rainfall_source,rainfall_extraction_ok,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_daily_values_json,worldcover_item_id,modis_item_id,ndvi_composite_midpoint,ndvi_date_distance_days,land_cover_code,land_cover,land_cover_source,land_cover_reference_year,land_cover_year_gap,ndvi_raw,ndvi,ndvi_pixel_reliability,ndvi_quality,ndvi_quality_ok,ndvi_source,land_cover_extraction_ok,ndvi_extraction_ok,ndvi_model_value,soil_moisture_source,soil_moisture_model,soil_moisture_extraction_ok,soil_moisture_surface_m3_m3,soil_moisture_7_28cm_m3_m3,soil_moisture_28_100cm_m3_m3,soil_moisture_0_100cm_m3_m3,soil_moisture_surface_3d_mean_m3_m3,soil_moisture_surface_7d_mean_m3_m3,soil_moisture_surface_anomaly_vs_7d,soil_moisture_surface_7d_values_json,distance_to_road_m,distance_to_river_m,nearest_road_type,nearest_road_name,nearest_road_osm_id,nearest_waterway_type,nearest_waterway_name,nearest_waterway_osm_id,road_search_radius_m,river_search_radius_m,road_extraction_ok,river_extraction_ok,roads_rivers_extraction_ok,osm_source,osm_snapshot_timestamp,distance_method
1050618,Mizoram,Mizoram,Sailam village,23.3572,92.7878,Medium (2-25km),5000,2015-08-26,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Indian Express' 'A few casualties have been reported, including a driver in his 20s who later died in a hospital after the vehicle he was driving was buried by a landslide near Sailam village, about 75 kms south of Aizawl, this past weekend.",http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1370.5128173828125,10.024641318849223,192.16028169703824,-0.0053503305587645,28.38817825283537,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,3.42,4.91,47.66,"{""2015-08-20"": 23.62, ""2015-08-21"": 5.63, ""2015-08-22"": 12.69, ""2015-08-23"": 0.81, ""2015-08-24"": 1.2, ""2015-08-25"": 0.29, ""2015-08-26"": 3.42}",ESA_WorldCover_10m_2021_v200_N21E090,MYD13Q1.A2015233.h26v06.061.2021331175724,2015-08-28T23:59:59.500000+00:00,2.0,30.0,Grassland,ESA WorldCover 2021 v200,2021,6,1763.0,0.1763,3.0,Cloudy,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.416,0.416,0.411,0.413,0.415,0.4187142857142856,-0.0027142857142856,"{""2015-08-20"": 0.427, ""2015-08-21"": 0.421, ""2015-08-22"": 0.421, ""2015-08-23"": 0.417, ""2015-08-24"": 0.416, ""2015-08-25"": 0.413, ""2015-08-26"": 0.416}",25.00731333258213,3013.706056494942,unclassified,,1067471604.0,stream,,1369157160.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:48:20Z,local equirectangular point-to-polyline
1050578,Mizoram,Mizoram,"National Highway 54, at Kawnpui town",24.042,92.6724,Medium (2-25km),10000,2015-08-27,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Indian Express' 'National Highway 54, the state’s lifeline, has also been blocked in several places, including at Kawnpui town",http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,804.6470336914062,6.917436113227346,125.9897624293652,0.0019008299450849,28.23962849269841,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,5.15,9.820000000000002,31.83,"{""2015-08-21"": 6.87, ""2015-08-22"": 10.08, ""2015-08-23"": 3.15, ""2015-08-24"": 1.91, ""2015-08-25"": 0.31, ""2015-08-26"": 4.36, ""2015-08-27"": 5.15}",ESA_WorldCover_10m_2021_v200_N24E090,MYD13Q1.A2015233.h26v06.061.2021331175724,2015-08-28T23:59:59.500000+00:00,1.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,6,2122.0,0.2122,3.0,Cloudy,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.416,0.418,0.419,0.419,0.4173333333333333,0.4181428571428571,-0.0021428571428571,"{""2015-08-21"": 0.423, ""2015-08-22"": 0.424, ""2015-08-23"": 0.414, ""2015-08-24"": 0.414, ""2015-08-25"": 0.417, ""2015-08-26"": 0.419, ""2015-08-27"": 0.416}",3.774429798468402,3745.420013430212,trunk,,241573044.0,river,Tlawng,226207290.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:49:21Z,local equirectangular point-to-polyline
1050677,Mizoram,Mizoram,the state highway which links the rest of the state to eastern Champhai district,23.6866,93.017,Low (>25km),50000,2015-08-27,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Indian Express' 'Landslides have also blocked the state highway which links the rest of the state to eastern Champhai district, which hosts the main route to Myanmar, in several places.",http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,UGLC,Copernicus_DSM_COG_10_N23_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,627.6786499023438,29.12617498942786,304.2248252507581,-0.0059088926968985,28.317228266582,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,3.85,8.08,27.23,"{""2015-08-21"": 3.36, ""2015-08-22"": 12.47, ""2015-08-23"": 1.75, ""2015-08-24"": 1.57, ""2015-08-25"": 0.62, ""2015-08-26"": 3.61, ""2015-08-27"": 3.85}",ESA_WorldCover_10m_2021_v200_N21E093,MYD13Q1.A2015233.h26v06.061.2021331175724,2015-08-28T23:59:59.500000+00:00,1.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,6,8230.0,0.8230000000000001,3.0,Cloudy,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.422,0.424,0.421,0.422,0.4216666666666666,0.4215714285714285,0.0004285714285714,"{""2015-08-21"": 0.421, ""2015-08-22"": 0.425, ""2015-08-23"": 0.419, ""2015-08-24"": 0.421, ""2015-08-25"": 0.42, ""2015-08-26"": 0.423, ""2015-08-27"": 0.422}",6.947733492509443,737.2494853471246,trunk,,242679585.0,river,Tuivawl,198312358.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:50:21Z,local equirectangular point-to-polyline
1050606,Mizoram,Mizoram,three graveyards within Aizawl,23.7269,92.7265,Medium (2-25km),5000,2015-08-27,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Indian Express' 'The landslides also damaged as many houses and dislodged, and in some cases swept away, about 160 graves in three graveyards within the city.",http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,875.623046875,36.85576719801488,142.7097559257752,-0.020476246309084,28.308483680267525,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,3.19,6.9,27.23,"{""2015-08-21"": 5.63, ""2015-08-22"": 12.69, ""2015-08-23"": 0.81, ""2015-08-24"": 1.2, ""2015-08-25"": 0.29, ""2015-08-26"": 3.42, ""2015-08-27"": 3.19}",ESA_WorldCover_10m_2021_v200_N21E090,MYD13Q1.A2015233.h26v06.061.2021331175724,2015-08-28T23:59:59.500000+00:00,1.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,6,5441.0,0.5441,3.0,Cloudy,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.414,0.416,0.418,0.418,0.417,0.4172857142857142,-0.0032857142857142,"{""2015-08-21"": 0.42, ""2015-08-22"": 0.421, ""2015-08-23"": 0.414, ""2015-08-24"": 0.415, ""2015-08-25"": 0.418, ""2015-08-26"": 0.419, ""2015-08-27"": 0.414}",16.79726072763399,1300.9120754084604,residential,,1070487588.0,stream,Tuikual River,641629866.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:51:21Z,local equirectangular point-to-polyline
1050624,Mizoram,Mizoram,"Mizoram, India",23.4495,92.8112,Medium (2-25km),25000,2015-08-28,2015,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Indian Express' 'A downpour was drenching the old building at 1.45am on August 28 when what seemed to be a tremor struck. Several glass panes on windows lining the western wall cracked and broke, as did parts of the concrete wall of the control room of the 132KV power su",http://indianexpress.com/article/india/india-others/mizorams-power-lifeline-on-shaky-ground-after-landslip/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,864.9563598632812,35.83998097624885,67.38412149027516,0.0006573178998803,28.36839213219137,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,13.55,20.160000000000004,35.15,"{""2015-08-22"": 12.69, ""2015-08-23"": 0.81, ""2015-08-24"": 1.2, ""2015-08-25"": 0.29, ""2015-08-26"": 3.42, ""2015-08-27"": 3.19, ""2015-08-28"": 13.55}",ESA_WorldCover_10m_2021_v200_N21E090,MYD13Q1.A2015233.h26v06.061.2021331175724,2015-08-28T23:59:59.500000+00:00,0.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,6,4528.0,0.4528,3.0,Cloudy,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.404,0.408,0.408,0.408,0.411,0.4142857142857142,-0.0102857142857141,"{""2015-08-22"": 0.421, ""2015-08-23"": 0.417, ""2015-08-24"": 0.416, ""2015-08-25"": 0.413, ""2015-08-26"": 0.416, ""2015-08-27"": 0.413, ""2015-08-28"": 0.404}",822.456072326384,2337.8139625349727,tertiary,,22826786.0,river,,661234418.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:51:21Z,local equirectangular point-to-polyline
1048364,Assam,Assam,Maligaon,26.1868,91.6739,High (<2km),1000,2015-09-01,2015,9,Monsoon (Jun-Sep),rock fall,rainfall (T),report,7,2,1,Minor (1-2),0.0,"Assam Times' 'The incessant rains that lashed Guwahati and its adjoining areas are likely to result in landslide soon. Local residents in Amingaon, Thirteenth Mile, Nineth Mile, Maligaon areas fear the tragic rerun of landslide incidents in near future. The district a",http://www.assamtimes.org/node/14780,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,48.756778717041016,2.8027349794426915,334.9828331228633,0.0019180994843855,27.748367235305984,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,11.12,78.97,166.57,"{""2015-08-26"": 0.92, ""2015-08-27"": 48.49, ""2015-08-28"": 4.09, ""2015-08-29"": 34.1, ""2015-08-30"": 36.51, ""2015-08-31"": 31.34, ""2015-09-01"": 11.12}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2015241.h25v06.061.2021331192307,2015-09-05T23:59:59.500000+00:00,4.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,6,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.477,0.498,0.494,0.494,0.485,0.4805714285714285,-0.0035714285714285,"{""2015-08-26"": 0.471, ""2015-08-27"": 0.469, ""2015-08-28"": 0.483, ""2015-08-29"": 0.486, ""2015-08-30"": 0.495, ""2015-08-31"": 0.483, ""2015-09-01"": 0.477}",60.120817064722004,1135.8703442108117,residential,,510351041.0,river,Brahmaputra,367136354.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:52:21Z,local equirectangular point-to-polyline
1048385,Assam,Assam,Amingaon,26.49349035,91.72137514,Medium (2-25km),10000,2015-09-01,2015,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,2,1,Minor (1-2),0.0,"The New Indian Express' 'A mother and her child were killed in a landslide at Amingaon area of Kamrup (Rural) district of Assam this morning, police said.  NDRF personnel from the nearby Changsari camp rushed to the spot and recovered their bodies from under a stone.  The woman",http://www.newindianexpress.com/nation/Woman-Child-Killed-in-Assam-Landslide/2015/09/01/article3005012.ece,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,60.91794204711914,1.86776535866744,214.8894077744945,-0.0028652699979553,27.67492661751757,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,11.02,64.66999999999999,152.29,"{""2015-08-26"": 0.77, ""2015-08-27"": 44.22, ""2015-08-28"": 8.71, ""2015-08-29"": 33.92, ""2015-08-30"": 31.29, ""2015-08-31"": 22.36, ""2015-09-01"": 11.02}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2015241.h25v06.061.2021331192307,2015-09-05T23:59:59.500000+00:00,4.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,6,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.488,0.47,0.46,0.464,0.4789999999999999,0.4802857142857143,0.0077142857142856,"{""2015-08-26"": 0.49, ""2015-08-27"": 0.48, ""2015-08-28"": 0.475, ""2015-08-29"": 0.48, ""2015-08-30"": 0.474, ""2015-08-31"": 0.475, ""2015-09-01"": 0.488}",895.3005547876752,1118.1874573348318,secondary,,170002966.0,canal,,424882195.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:52:21Z,local equirectangular point-to-polyline
1048363,Assam,Assam,Amingaon,26.18654344,91.67187135,High (<2km),1745,2015-09-01,2015,9,Monsoon (Jun-Sep),ND,rainfall (T),event,9,2,1,Minor (1-2),,"A mother and her child were killed in a landslide at Amingaon area of Kamrup (Rural) district of Assam this morning, police said.\n\nNDRF personnel from the nearby Changsari camp rushed to the spot and recovered their bodies from under a stone.\n\nThe woman",http://www.business-standard.com/article/pti-stories/woman-child-killed-in-assam-landslide-115090100379_1.html,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,58.18775177001953,3.4559386237299576,303.32190060885455,-0.0052556852026711,27.7484283390896,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,11.12,78.97,166.57,"{""2015-08-26"": 0.92, ""2015-08-27"": 48.49, ""2015-08-28"": 4.09, ""2015-08-29"": 34.1, ""2015-08-30"": 36.51, ""2015-08-31"": 31.34, ""2015-09-01"": 11.12}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2015241.h25v06.061.2021331192307,2015-09-05T23:59:59.500000+00:00,4.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,6,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.477,0.498,0.494,0.494,0.485,0.4805714285714285,-0.0035714285714285,"{""2015-08-26"": 0.471, ""2015-08-27"": 0.469, ""2015-08-28"": 0.483, ""2015-08-29"": 0.486, ""2015-08-30"": 0.495, ""2015-08-31"": 0.483, ""2015-09-01"": 0.477}",30.607816236756708,1122.6770277651951,residential,,510355596.0,river,Brahmaputra,367136354.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:53:21Z,local equirectangular point-to-polyline
1050597,Mizoram,Mizoram,"Aizawl, Mizoram, India",23.7348,92.7187,Medium (2-25km),5000,2015-09-14,2015,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Northeast Today' 'Landslides triggered by heavy downpour on Monday night have swept away two houses and damaged 39 graves in Aizawl. In Zemabawk neighbourhood in the eastern periphery of the city, two houses were carried away by landslide which also blocked the national h",http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1045.3372802734375,18.16760824632331,7.569098641878384,-0.0004445048547846,28.30676783904727,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,5.11,42.93,80.25,"{""2015-09-08"": 2.62, ""2015-09-09"": 15.55, ""2015-09-10"": 6.46, ""2015-09-11"": 12.69, ""2015-09-12"": 18.63, ""2015-09-13"": 19.19, ""2015-09-14"": 5.11}",ESA_WorldCover_10m_2021_v200_N21E090,MYD13Q1.A2015249.h26v06.061.2021332092034,2015-09-13T23:59:59.500000+00:00,1.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,6,1016.0,0.1016,3.0,Cloudy,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.423,0.423,0.406,0.411,0.4166666666666667,0.4082857142857143,0.0147142857142856,"{""2015-09-08"": 0.394, ""2015-09-09"": 0.393, ""2015-09-10"": 0.408, ""2015-09-11"": 0.413, ""2015-09-12"": 0.409, ""2015-09-13"": 0.418, ""2015-09-14"": 0.423}",48.46567490774208,928.3148512459202,residential,Bazar Road,1536785883.0,stream,Tuikual River,641629866.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:53:21Z,local equirectangular point-to-polyline
1050596,Mizoram,Mizoram,"Aizawl, Mizoram, India",23.7313,92.7187,Medium (2-25km),5000,2015-09-14,2015,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Northeast Today' 'Earlier around 1:30am, landslide damaged 39 graves at Republic Veng locality in the heart of the city. The landslide also blocked internal road of the locality. With this, landslides have damaged a total of 311 graves in four localities in Aizawl.",http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1028.000732421875,16.797427449979985,102.78467887003984,0.0032078571365152,28.307528088263364,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,5.11,42.93,80.25,"{""2015-09-08"": 2.62, ""2015-09-09"": 15.55, ""2015-09-10"": 6.46, ""2015-09-11"": 12.69, ""2015-09-12"": 18.63, ""2015-09-13"": 19.19, ""2015-09-14"": 5.11}",ESA_WorldCover_10m_2021_v200_N21E090,MYD13Q1.A2015249.h26v06.061.2021332092034,2015-09-13T23:59:59.500000+00:00,1.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,6,4089.0,0.4089,3.0,Cloudy,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.423,0.423,0.406,0.411,0.4166666666666667,0.4082857142857143,0.0147142857142856,"{""2015-09-08"": 0.394, ""2015-09-09"": 0.393, ""2015-09-10"": 0.408, ""2015-09-11"": 0.413, ""2015-09-12"": 0.409, ""2015-09-13"": 0.418, ""2015-09-14"": 0.423}",15.154207731710324,686.1708773643117,residential,,1075082263.0,stream,Tuikual River,641629866.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:54:26Z,local equirectangular point-to-polyline
1048373,Assam,Assam,Kamakhya Temple,26.1666,91.7042,High (<2km),1000,2015-09-23,2015,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,Assam Times' 'Surface communication remains heavily disrupted atop the Nilachal Hill when a huge rock collapsed on the road leading to the historic Kamakhya temple on Wednesday.It took several hours for PWD and forest officials to clear the road after the rock along w,http://www.assamtimes.org/node/15150,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,231.46397399902344,17.627809655221178,249.6399584247347,-0.0011271021061773,27.753176479082818,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,26.58,115.38,127.44,"{""2015-09-17"": 0.0, ""2015-09-18"": 0.33, ""2015-09-19"": 2.72, ""2015-09-20"": 9.01, ""2015-09-21"": 29.11, ""2015-09-22"": 59.69, ""2015-09-23"": 26.58}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2015257.h25v06.061.2021332140648,2015-09-21T23:59:59.500000+00:00,2.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,6,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.466,0.49,0.486,0.486,0.4803333333333333,0.4725714285714286,-0.0065714285714285,"{""2015-09-17"": 0.463, ""2015-09-18"": 0.45, ""2015-09-19"": 0.467, ""2015-09-20"": 0.487, ""2015-09-21"": 0.491, ""2015-09-22"": 0.484, ""2015-09-23"": 0.466}",7.107436781732756,1215.2536196815283,living_street,,157586078.0,drain,,517989003.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T09:50:15Z,local equirectangular point-to-polyline
1050120,Assam,Assam,Sonakhira,24.59448017,92.29672017,High (<2km),847,2016-05-18,2016,5,Pre-monsoon (Apr-May),ND,rainfall (T),event,7,5,1,Moderate (3-5),,"Five members of a family were killed in a landslide at Sonachirra in Karimganj district in the wee hours, a police official said.\n\nThe landslip, triggered by incessant rains, buried a house on the edge of a hill killing the five people. Among the victims",http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,20.274532318115234,0.4311004130110048,1.509051135754646,-0.000291659914902,28.116840995746053,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,60.18,193.69,287.3,"{""2016-05-12"": 5.74, ""2016-05-13"": 32.66, ""2016-05-14"": 31.75, ""2016-05-15"": 23.46, ""2016-05-16"": 37.64, ""2016-05-17"": 95.87, ""2016-05-18"": 60.18}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2016129.h25v06.061.2021350052121,2016-05-15T23:59:59.500000+00:00,3.0,40.0,Cropland,ESA WorldCover 2021 v200,2021,5,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.45,0.459,0.459,0.458,0.445,0.4284285714285714,0.0215714285714285,"{""2016-05-12"": 0.34, ""2016-05-13"": 0.443, ""2016-05-14"": 0.44, ""2016-05-15"": 0.441, ""2016-05-16"": 0.436, ""2016-05-17"": 0.449, ""2016-05-18"": 0.45}",231.35948531834288,138.3154141195349,unclassified,Bilbari Road,974533133.0,river,Longai River,964887595.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T09:51:20Z,local equirectangular point-to-polyline
1050474,Assam,Assam,"Sonachirra, Karimganj district, Assam, India",24.4638,92.4943,Medium (2-25km),10000,2016-05-18,2016,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,5,1,Moderate (3-5),0.0,Indian Express' 'Estimated location. Ten people were killed in landslides in Karimganj and Hailakandi districts in Barak Valley in Assam on Wednesday following incessant rains. Five members of a family were killed in a landslide at Sonachirra in Karimganj district in the,http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,95.37692260742188,18.171243563393865,296.5782602497085,-0.0061603896449844,28.14612085373457,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,60.18,193.69,287.3,"{""2016-05-12"": 5.74, ""2016-05-13"": 32.66, ""2016-05-14"": 31.75, ""2016-05-15"": 23.46, ""2016-05-16"": 37.64, ""2016-05-17"": 95.87, ""2016-05-18"": 60.18}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2016129.h26v06.061.2021350044750,2016-05-15T23:59:59.500000+00:00,3.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,5,7740.0,0.774,1.0,Marginal data,True,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,0.774,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.425,0.429,0.434,0.432,0.4206666666666667,0.4049999999999999,0.02,"{""2016-05-12"": 0.329, ""2016-05-13"": 0.411, ""2016-05-14"": 0.419, ""2016-05-15"": 0.414, ""2016-05-16"": 0.412, ""2016-05-17"": 0.425, ""2016-05-18"": 0.425}",524.1130507127159,5881.888119627201,secondary,,1344646422.0,river,Tlawng,297310753.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T09:54:19Z,local equirectangular point-to-polyline
1050501,Assam,Assam,"Ramchandi , Hailakandi District, Assam, India",24.5308,92.5121,High (<2km),1000,2016-05-18,2016,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,1,1,Minor (1-2),0.0,"Indian Express' 'Ten people were killed in landslides in Karimganj and Hailakandi districts in Barak Valley in Assam on Wednesday following incessant rains. In neighbouring Hailakandi district, two incidents of landslide killed four persons at Bilaipur and a six-year old",http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,57.18500900268555,12.14573530979972,345.85601261726123,0.0111507479405341,28.13112728929352,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,60.18,193.69,287.3,"{""2016-05-12"": 5.74, ""2016-05-13"": 32.66, ""2016-05-14"": 31.75, ""2016-05-15"": 23.46, ""2016-05-16"": 37.64, ""2016-05-17"": 95.87, ""2016-05-18"": 60.18}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2016129.h26v06.061.2021350044750,2016-05-15T23:59:59.500000+00:00,3.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,5,7778.0,0.7778,1.0,Marginal data,True,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,0.7778,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.425,0.429,0.434,0.432,0.4206666666666667,0.4049999999999999,0.02,"{""2016-05-12"": 0.329, ""2016-05-13"": 0.411, ""2016-05-14"": 0.419, ""2016-05-15"": 0.414, ""2016-05-16"": 0.412, ""2016-05-17"": 0.425, ""2016-05-18"": 0.425}",379.6346561488333,6116.940590319882,residential,,1131096920.0,river,,1312959548.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T09:54:19Z,local equirectangular point-to-polyline
