sample_id,pair_id,label,sample_type,state,latitude,longitude,event_date,spatial_block_0p5deg,elevation_m,slope_deg,aspect_sin,aspect_cos,curvature_1_per_m,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,land_cover,ndvi_model_value,ndvi_missing,soil_moisture_surface_m3_m3,soil_moisture_7_28cm_m3_m3,soil_moisture_28_100cm_m3_m3,soil_moisture_0_100cm_m3_m3,soil_moisture_surface_3d_mean_m3_m3,soil_moisture_surface_7d_mean_m3_m3,soil_moisture_surface_anomaly_vs_7d,distance_to_road_m,distance_to_river_m
BG_0021,1048380,0,matched_pseudo_absence,Assam,27.325950841439408,95.25140284947352,2007-07-13,27.0_95.0,115.17141723632812,7.208746983853071,0.5768610433487809,0.8168422960808016,0.0010876531794133,11.86,47.86,83.51,Tree cover,,1,0.48,0.483,0.506,0.499,0.4773333333333333,0.4779999999999999,0.002,15.976259127338592,498.6606765300989
BG_0022,938328,0,matched_pseudo_absence,Sikkim,27.14023960879499,88.29228610888872,2007-07-16,27.0_88.0,823.274658203125,36.33765384131496,-0.8255458639579916,0.564335030369242,-0.0050497043215058,15.14,46.44,126.22,Tree cover,,1,0.422,0.421,0.42,0.42,0.4223333333333333,0.4248571428571428,-0.0028571428571428,64.30390440762025,939.3228934656164
BG_0023,1048446,0,matched_pseudo_absence,Assam,27.76810283106171,95.246901833597,2007-07-19,27.5_95.0,115.22132873535156,0.0757596523932951,-0.9159644655181353,-0.40125938980673925,0.0002813606588806,12.85,61.4,124.62,Cropland,0.5816,0,0.482,0.48,0.506,0.499,0.4829999999999999,0.4798571428571428,0.0021428571428571,452.2759166097399,478.231092145508
BG_0024,1048441,0,matched_pseudo_absence,Assam,26.00017250564627,90.2398617480472,2007-07-19,26.0_90.0,29.43584632873535,0.4095874523293465,0.7547375236243201,0.6560268824014979,0.0002977049267363,30.64,68.41,208.75,Cropland,,1,0.424,0.427,0.424,0.425,0.4206666666666667,0.4175714285714286,0.0064285714285713,634.1711059011334,151.6386001440816
BG_0025,1050662,0,matched_pseudo_absence,Mizoram,23.9035870513082,92.33858205591376,2007-07-30,23.5_92.0,133.0164794921875,20.33971060200167,0.9518124866996589,-0.3066805995862988,0.0071094528845108,3.2,31.42,172.36999999999998,Tree cover,,1,0.401,0.402,0.416,0.412,0.407,0.4157142857142857,-0.0147142857142857,3104.5635438097056,799.2660556936229
BG_0026,1050668,0,matched_pseudo_absence,Mizoram,22.272434202605208,93.1600754185129,2007-07-30,22.0_93.0,1132.34912109375,19.44833483069361,-0.7831771565366922,-0.6217986341888357,0.0033883457399605,0.31,3.1700000000000004,25.87,Grassland,0.8643000000000001,0,0.391,0.398,0.411,0.407,0.4023333333333334,0.4137142857142857,-0.0227142857142857,122.9667953535284,2488.855271454868
BG_0027,938236,0,matched_pseudo_absence,Sikkim,27.656449304426417,88.44439804631892,2007-08-02,27.5_88.0,3702.830810546875,65.79781385980384,0.8588141276465824,-0.5122873160196724,0.0041034258545682,3.91,13.8,84.75,Grassland,,1,0.431,0.43,0.372,0.388,0.4316666666666666,0.4317142857142856,-0.0007142857142856,8240.45456025718,1173.378821476838
BG_0028,1050913,0,matched_pseudo_absence,Manipur,24.22660019214865,93.72121956543327,2007-08-26,24.0_93.5,1343.9493408203125,22.752499239161075,-0.9720384838869457,-0.2348216042930633,0.0137647470160743,3.2,4.44,14.62,Tree cover,,1,0.455,0.483,0.51,0.501,0.4643333333333333,0.4741428571428571,-0.0191428571428571,175.22132241721428,3857.157952614062
BG_0029,1050834,0,matched_pseudo_absence,Manipur,25.18976344237939,93.9273040698278,2007-08-26,25.0_93.5,1926.6474609375,42.60964664051112,-0.17839291226692686,0.9839593329263789,0.0060181525258507,5.9,7.74,30.56,Tree cover,,1,0.428,0.429,0.417,0.42,0.419,0.4062857142857142,0.0217142857142857,1277.3021089154067,2666.0298354090883
BG_0030,1050634,0,matched_pseudo_absence,Assam,26.12131288752809,92.4670349958996,2007-08-26,26.0_92.0,277.9458312988281,9.99010235527438,0.027365798922627353,0.9996254863944428,-0.0019443842781478,18.77,24.03,51.14,Tree cover,,1,0.48,0.495,0.474,0.479,0.484,0.4798571428571428,0.0001428571428571,2540.72417496088,5746.681598386697
BG_0031,1057207,0,matched_pseudo_absence,Manipur,24.24225070264117,93.3787632456438,2007-08-31,24.0_93.0,1082.0877685546875,17.590420950988147,-0.7251900739768586,0.6885487321936177,-0.0030593644915872,0.43,3.51,24.63,Tree cover,,1,0.418,0.418,0.424,0.422,0.421,0.4221428571428571,-0.0041428571428571,4824.06302855464,982.4505786322684
BG_0032,938381,0,matched_pseudo_absence,Sikkim,27.78151856196336,88.22926331893291,2007-09-07,27.5_88.0,5650.97412109375,25.80172685500256,0.8696443323461353,0.4936787773626132,-0.0164773300393497,9.55,27.66,51.370000000000005,Snow and ice,,1,0.308,0.308,0.222,0.246,0.3076666666666667,0.3035714285714285,0.0044285714285714,13154.780332995548,5414.681987644438
BG_0033,1057438,0,matched_pseudo_absence,Manipur,24.894404722836555,94.63026311699991,2007-09-08,24.5_94.5,990.4938354492188,28.31454676318756,-0.9822833502785441,-0.1874017603053909,0.0007146773661745,12.86,48.52,86.76,Tree cover,,1,0.425,0.426,0.427,0.426,0.427,0.426,-0.001,154.83466834959668,2557.6983095050155
BG_0034,938319,0,matched_pseudo_absence,Sikkim,27.9028805400544,88.44203038871244,2007-09-09,27.5_88.0,4694.48388671875,20.33244764503262,-0.426379177380873,0.9045445246620036,0.0074182744532912,2.78,14.27,47.25,Bare / sparse vegetation,,1,0.429,0.426,0.422,0.423,0.429,0.4288571428571428,0.0001428571428571,4.981593100256466,961.252975565711
BG_0035,1057853,0,matched_pseudo_absence,Manipur,24.63417211960548,93.14247210166457,2007-09-09,24.5_93.0,128.09481811523438,16.66411746351696,-0.2568873618555207,-0.9664413501702578,-0.0091051749186321,7.54,65.84,147.48999999999998,Tree cover,,1,0.427,0.427,0.427,0.427,0.4266666666666667,0.4262857142857142,0.0007142857142857,2189.9773094747384,658.2741960874321
BG_0036,1057817,0,matched_pseudo_absence,Manipur,24.70104365347782,93.7220014124364,2007-09-10,24.5_93.5,1463.654296875,20.056125468689785,-0.9903855136170874,0.1383348633476686,-0.0071504274494941,2.16,25.430000000000003,106.78,Tree cover,,1,0.437,0.439,0.442,0.441,0.4406666666666667,0.4408571428571428,-0.0038571428571428,1010.252928193154,1497.6378959719875
BG_0037,938445,0,matched_pseudo_absence,Sikkim,27.786122326967984,88.67450723572448,2007-09-10,27.5_88.5,4703.65380859375,46.076533856472864,0.24735927667402094,-0.9689238299491375,-0.017451778305012,1.72,5.659999999999999,44.42999999999999,Moss and lichen,,1,0.427,0.427,0.416,0.419,0.4273333333333333,0.4275714285714286,-0.0005714285714286,3179.301967011331,3334.352884015449
BG_0038,938423,0,matched_pseudo_absence,Sikkim,27.43553567001521,88.37851776259298,2007-09-10,27.0_88.0,2256.6044921875,39.70432601860447,-0.9885229736061353,-0.1510706147895217,0.0098307219055368,4.34,10.83,82.11999999999999,Tree cover,,1,0.429,0.429,0.426,0.427,0.4283333333333333,0.4282857142857142,0.0007142857142857,4970.580960342364,908.8929819878216
BG_0039,1057807,0,matched_pseudo_absence,Manipur,24.66681900644272,93.30796346022856,2007-09-11,24.5_93.0,402.28619384765625,27.544862722700184,0.9075165330422954,0.4200163595086416,-0.0017789701589955,7.45,17.59,144.74999999999997,Tree cover,0.8621000000000001,0,0.422,0.424,0.424,0.424,0.425,0.4262857142857142,-0.0042857142857142,6882.60029546993,1836.291169323303
BG_0040,938382,0,matched_pseudo_absence,Sikkim,27.371772779455053,88.39598072285604,2007-09-11,27.0_88.0,2574.23291015625,21.24867109364041,-0.9895065214392199,-0.1444882141534545,0.0076891345664257,3.37,12.09,72.28,Tree cover,,1,0.429,0.43,0.418,0.421,0.427,0.4278571428571428,0.0011428571428571,2518.1645133821285,1099.8740252621608
BG_0041,1048449,0,matched_pseudo_absence,Assam,24.9560298280019,92.76745533281624,2007-09-13,24.5_92.5,55.17710494995117,13.915311659713913,-0.5672087856871544,0.8235740364043197,0.0066373340045769,0.89,17.48,184.82,Tree cover,0.8500000000000001,0,0.485,0.483,0.455,0.463,0.4876666666666667,0.4825714285714286,0.0024285714285713,207.35001437424947,1394.5263780082018
BG_0042,1048551,0,matched_pseudo_absence,Assam,25.75861193311601,92.57388146032218,2007-09-15,25.5_92.5,678.291259765625,19.19293263216532,0.9903390821572224,-0.13866687546775647,-0.010229420248215,11.32,17.23,48.81,Tree cover,0.8756,0,0.464,0.484,0.508,0.5,0.4763333333333333,0.4804285714285715,-0.0164285714285714,4237.0640761585255,5440.050160655321
BG_0043,1050607,0,matched_pseudo_absence,Assam,27.954013772670336,95.74806352094106,2007-09-16,27.5_95.5,154.23995971679688,2.6299679848353104,-0.9987234225603401,-0.0505126244552817,0.0012138296778442,3.75,37.76,61.64,Tree cover,0.7122,0,0.47,0.489,0.462,0.468,0.4723333333333332,0.4794285714285715,-0.0094285714285715,640.9534184608224,899.0259986654289
BG_0044,938298,0,matched_pseudo_absence,Sikkim,27.390833895835065,88.15382055281145,2007-09-18,27.0_88.0,3587.0380859375,42.90899946733224,0.539751748190599,0.8418242395685647,-0.0218398326269704,2.0,5.16,51.6,Tree cover,0.8452000000000001,0,0.424,0.423,0.422,0.422,0.4206666666666667,0.4217142857142857,0.0022857142857142,5238.832048329316,3365.761683410245
BG_0045,1050582,0,matched_pseudo_absence,Mizoram,24.14125796116664,92.84995073650757,2007-09-29,24.0_92.5,311.85064697265625,24.93624589657467,0.9457110763275779,-0.325008553904869,0.0094565293287833,1.21,1.39,1.74,Tree cover,0.863,0,0.423,0.421,0.392,0.4,0.4096666666666667,0.3937142857142857,0.0292857142857143,4308.619826133005,467.64614651652926
BG_0046,1057849,0,matched_pseudo_absence,Manipur,24.178318223739403,93.11263168803112,2007-10-19,24.0_93.0,462.2560729980469,22.86317267358585,-0.9999620756715215,-0.008709030870436079,-0.0029151593387044,4.04,5.92,55.86,Tree cover,0.8866,0,0.416,0.418,0.417,0.417,0.4143333333333333,0.4195714285714285,-0.0035714285714285,1838.372234910707,719.5501853171866
BG_0047,1050772,0,matched_pseudo_absence,Manipur,24.91788128317036,93.71427718730608,2007-10-21,24.5_93.5,931.4240112304688,27.93072903406049,-0.9843105548822655,0.17644469826936326,0.0062552394259898,2.79,21.88,64.95,Tree cover,0.8715,0,0.424,0.428,0.433,0.431,0.427,0.4312857142857142,-0.0072857142857142,1326.3329452541968,114.94708352799827
BG_0048,1048552,0,matched_pseudo_absence,Assam,27.508530678807443,95.26494039985565,2008-04-13,27.5_95.0,120.58441925048828,3.332336330485995,0.9976109947298322,0.06908185864722217,0.0002941071983668,8.31,9.7,9.7,Tree cover,0.6315000000000001,0,0.451,0.415,0.463,0.452,0.4006666666666666,0.4024285714285714,0.0485714285714286,33.49979792398684,5127.80091193624
BG_0049,1057337,0,matched_pseudo_absence,Manipur,24.12612346150217,93.62610470789711,2008-06-09,24.0_93.5,942.0966186523438,22.93774372679086,0.6168586186239866,-0.7870739765926117,-0.0047013149332759,2.77,9.34,14.91,Tree cover,,1,0.418,0.404,0.275,0.312,0.4043333333333334,0.3885714285714286,0.0294285714285713,280.3204092735372,571.6328470377598
BG_0050,1057861,0,matched_pseudo_absence,Assam,26.258034003400244,90.37498174857276,2008-06-14,26.0_90.0,43.22877883911133,4.96561380108388,0.8731377083516245,-0.4874736323684323,-0.0012906134305241,47.38,78.62,123.96,Tree cover,,1,0.428,0.426,0.432,0.431,0.423,0.4225714285714285,0.0054285714285714,1767.0405333923652,1071.331898317467
BG_0051,1057827,0,matched_pseudo_absence,Assam,26.45596081474761,91.41961929987178,2008-06-15,26.0_91.0,49.28561782836914,0.075089191206831,-0.9944870933640165,-0.10485905365007793,-4.46817054279306e-05,1.55,53.01,114.18999999999998,Cropland,,1,0.417,0.422,0.433,0.43,0.422,0.4227142857142856,-0.0057142857142856,126.4055551197985,921.314218055528
BG_0052,1054158,0,matched_pseudo_absence,Manipur,24.21135545586331,94.24366745204112,2008-06-19,24.0_94.0,472.0289611816406,22.149915425294694,0.5558386097077808,-0.8312902260691638,0.0019608649577524,4.67,22.03,37.95,Tree cover,,1,0.462,0.47,0.486,0.481,0.474,0.4755714285714286,-0.0135714285714285,1168.6596441772365,3876.6023222028784
BG_0053,1048553,0,matched_pseudo_absence,Assam,27.437317552858698,94.72944138778692,2008-06-19,27.0_94.5,98.59520721435548,4.08909343487609,-0.8611357201702464,0.5083751286666874,0.0022511374567696,8.33,59.2,117.62,Grassland,,1,0.48,0.492,0.511,0.505,0.4793333333333333,0.4787142857142857,0.0012857142857142,34.413981055090815,504.42277415452014
BG_0054,1048400,0,matched_pseudo_absence,Tripura,24.34359684837752,92.0719957640357,2008-07-15,24.0_92.0,141.97096252441406,24.57307766672439,-0.27810422607111485,0.9605509041385502,-0.0065592957905159,24.39,75.75,128.99,Tree cover,,1,0.401,0.405,0.404,0.404,0.4066666666666667,0.4048571428571428,-0.0038571428571428,2856.0061090654044,2962.0258344101894
BG_0055,1057562,0,matched_pseudo_absence,Assam,26.51668056159096,92.26657362323752,2008-08-14,26.5_92.0,67.98036193847656,2.579933272049473,0.5591302713778044,-0.8290798149930939,-0.0105059751167127,7.97,29.3,82.04,Tree cover,,1,0.475,0.495,0.476,0.48,0.481,0.4788571428571428,-0.0038571428571428,894.6052726520226,579.4777525039912
BG_0056,938418,0,matched_pseudo_absence,Sikkim,28.004465472003755,88.74857915898255,2008-08-28,28.0_88.5,5140.32080078125,7.135891454242022,0.8912167294238907,-0.4535777124098841,0.0027508532824449,1.56,10.56,18.13,Moss and lichen,,1,0.399,0.391,0.341,0.356,0.3906666666666667,0.3858571428571428,0.0131428571428571,268.245712258908,2042.7067707967049
BG_0057,1057851,0,matched_pseudo_absence,Assam,27.450209812723067,94.76806947848928,2008-10-29,27.0_94.5,98.0,0.0,,,0.0,0.03,26.54,35.3,Permanent water bodies,,1,0.425,0.438,0.404,0.413,0.4326666666666667,0.3878571428571428,0.0371428571428571,1622.659390214783,1155.0837247768225
BG_0058,1048329,0,matched_pseudo_absence,Assam,27.4292275713388,95.20998003331552,2008-10-29,27.0_95.0,112.67678833007812,0.1603248806186811,-0.8770890888476995,-0.4803277320999821,-6.169394637165236e-05,0.03,26.54,35.3,Cropland,0.6732,0,0.462,0.471,0.454,0.458,0.467,0.4115714285714286,0.0504285714285714,434.3358506687833,14.052786203925493
BG_0059,938396,0,matched_pseudo_absence,Sikkim,27.93642901062441,88.21514549695229,2009-07-01,27.5_88.0,5828.73779296875,45.3242889749,-0.36309444144078096,-0.9317523418778229,0.004732342222404,3.64,9.3,23.71,Snow and ice,,1,0.336,0.329,0.347,0.342,0.3366666666666666,0.3375714285714286,-0.0015714285714285,6591.520283980743,2002.522793163216
BG_0060,938237,0,matched_pseudo_absence,Sikkim,27.39973656000564,88.43081677280614,2009-08-19,27.0_88.0,1777.2476806640625,21.57074178177498,0.8581903928011945,0.5133315202709955,-0.0001206318189728,40.68,60.27,78.52000000000001,Tree cover,,1,0.428,0.428,0.427,0.427,0.4276666666666666,0.4274285714285714,0.0005714285714286,780.1454732124433,221.2159191910727
BG_0061,938364,0,matched_pseudo_absence,Sikkim,27.318302845376724,88.73459252984676,2009-08-20,27.0_88.5,2516.724365234375,39.04219539881149,-0.7126402804233244,-0.701529636379081,0.0044817852298937,25.26,64.2,97.07,Tree cover,,1,0.422,0.427,0.433,0.431,0.4253333333333333,0.4267142857142857,-0.0047142857142857,2959.393266126066,734.932399258851
BG_0062,938239,0,matched_pseudo_absence,Sikkim,27.282132265300003,88.0349255791242,2009-08-20,27.0_88.0,3248.71240234375,34.60556146710073,0.9971592819146088,-0.07532175310985426,0.0041407975702048,38.49,88.84,112.67000000000002,Tree cover,,1,0.427,0.43,0.426,0.427,0.427,0.4258571428571428,0.0011428571428571,484.8863350923368,242.85713044441863
BG_0063,1050739,0,matched_pseudo_absence,Assam,26.09771493372308,93.52934435024572,2009-08-20,26.0_93.5,793.2420043945312,27.863560058778724,0.6952560824755475,-0.7187621162670962,-0.0106686667198023,15.68,40.01,94.3,Tree cover,,1,0.473,0.491,0.509,0.503,0.4756666666666667,0.4811428571428571,-0.0081428571428571,6090.427820131724,5772.432073679484
BG_0064,938397,0,matched_pseudo_absence,Sikkim,27.68455867459603,88.3627181129377,2009-08-20,27.5_88.0,4038.313720703125,13.06361641426784,0.8097465697718772,0.5867797651101121,-0.0007175875769948,38.49,88.84,112.67000000000002,Snow and ice,,1,0.43,0.433,0.418,0.422,0.4303333333333333,0.4304285714285715,-0.0004285714285715,13187.266387780945,1898.761148795092
BG_0065,1050792,0,matched_pseudo_absence,Manipur,25.15045529444168,93.42242166200732,2009-08-20,25.0_93.0,508.7647399902344,31.72720286971665,-0.9724607604542362,0.23306666294596587,-0.0186074089702201,12.53,39.22,114.93,Tree cover,0.9032,0,0.47,0.464,0.461,0.462,0.4643333333333333,0.4632857142857142,0.0067142857142857,1462.8052343708982,99.97917976230656
BG_0066,938454,0,matched_pseudo_absence,Sikkim,27.834466453431112,88.5016726079687,2009-08-26,27.5_88.5,5011.19287109375,27.76471937398001,-0.3414428880066376,-0.9399025237915295,0.0082712762083459,4.59,17.73,32.94,Bare / sparse vegetation,,1,0.425,0.421,0.42,0.42,0.426,0.427,-0.002,4515.726135132396,1766.5696873970503
BG_0067,1050706,0,matched_pseudo_absence,Assam,26.7083205293855,94.3871174046437,2009-08-27,26.5_94.0,109.07830810546876,0.3260666802454737,-0.807455605601603,0.5899283388535836,-0.0004758396538284,13.57,19.62,97.83,Cropland,0.7367,0,0.466,0.477,0.498,0.491,0.4733333333333333,0.4734285714285714,-0.0074285714285713,658.9127192188395,8018.384179625882
BG_0068,1057936,0,matched_pseudo_absence,Manipur,24.39115860950149,94.24746786252034,2009-08-30,24.0_94.0,729.57421875,18.814398592542418,0.09461425889896502,-0.9955140089486434,0.0110681163910683,4.6,5.01,15.2,Tree cover,,1,0.418,0.42,0.418,0.418,0.414,0.4182857142857142,-0.0002857142857142,750.9500919115591,484.0269927070886
BG_0069,938419,0,matched_pseudo_absence,Sikkim,27.50804359563403,88.29389141728005,2009-09-17,27.5_88.0,4648.31396484375,50.48415307338079,0.7396669997229532,-0.6729730525963462,0.0069446525643639,0.66,3.49,5.44,Moss and lichen,,1,0.41,0.405,0.365,0.376,0.4066666666666667,0.4008571428571428,0.0091428571428571,10537.379347206392,1421.9596421072963
BG_0070,1050598,0,matched_pseudo_absence,Mizoram,22.70398767431841,92.73149479420992,2009-10-05,22.5_92.5,296.9625244140625,33.41000887246312,-0.8890185710888906,-0.4578711393602649,-0.0018158324336766,11.55,57.69,74.6,Tree cover,0.8989,0,0.422,0.425,0.428,0.427,0.4246666666666667,0.4182857142857142,0.0037142857142857,2101.6429072719643,2035.486210818329
BG_0071,1050600,0,matched_pseudo_absence,Mizoram,23.025958512493823,92.40706749513711,2009-10-06,23.0_92.0,71.28887176513672,5.9649011619997845,-0.3843995847339136,-0.9231668100925178,-0.0019798606212687,8.15,56.48,83.53,Tree cover,0.8991,0,0.416,0.419,0.425,0.423,0.4216666666666666,0.4135714285714285,0.0024285714285714,628.8602131609573,2290.9085297638526
BG_0072,1056342,0,matched_pseudo_absence,Manipur,25.091960290145742,94.6388668389186,2010-03-27,25.0_94.5,1036.574462890625,28.821915513037272,-0.9983224657505817,0.057898656095618194,-0.0178116572802297,14.12,18.89,23.35,Tree cover,0.6704,0,0.147,0.144,0.205,0.188,0.1363333333333333,0.1368571428571428,0.0101428571428571,10190.646823493418,8061.649502285472
BG_0073,1050647,0,matched_pseudo_absence,Assam,26.237758802577364,91.6003583146702,2010-04-01,26.0_91.5,46.30282974243164,0.5224537419154561,0.9999975053888366,0.002233655323380566,0.0001433116404019,4.76,36.75,60.21,Cropland,,1,0.444,0.471,0.329,0.367,0.466,0.4235714285714285,0.0204285714285714,17.985797421333185,1051.707715591609
BG_0074,1050679,0,matched_pseudo_absence,Assam,26.360671837454184,92.41514231798033,2010-04-01,26.0_92.0,55.82535552978516,0.9807153853131416,-0.8134628498521419,0.5816168772572127,-0.0002043752863875,7.53,41.89,80.97,Cropland,0.3595,0,0.476,0.477,0.371,0.401,0.4773333333333333,0.4601428571428571,0.0158571428571429,150.2179155397141,5131.685081679892
BG_0075,938416,0,matched_pseudo_absence,Sikkim,27.867743067268773,88.75551683447571,2010-04-17,27.5_88.5,5296.27099609375,23.808021012583488,0.3271875261678967,-0.9449594291397552,-0.00391867404013,0.01,0.71,1.2000000000000002,Bare / sparse vegetation,-0.0091,0,0.311,0.312,0.312,0.312,0.311,0.311,0.0,5299.346040371589,2789.76602976
BG_0076,938417,0,matched_pseudo_absence,Sikkim,27.578088563424835,88.2354631074933,2010-04-17,27.5_88.0,5553.982421875,41.793975132802174,0.7232397104259097,0.6905970759155053,0.00557702963098,0.06,1.38,2.19,Snow and ice,,1,0.368,0.372,0.25,0.284,0.368,0.3679999999999999,5.551115123125783e-17,16852.837573318793,2466.419352694275
BG_0077,1048279,0,matched_pseudo_absence,Assam,26.55159691970212,92.3175290863292,2010-04-18,26.5_92.0,58.3890380859375,1.3302286643140062,-0.4751835517179056,0.8798866928058161,6.232050213377553e-05,25.61,42.58,58.31,Tree cover,,1,0.464,0.465,0.511,0.498,0.4613333333333334,0.4695714285714286,-0.0055714285714285,635.1549518425339,1878.3838609615589
BG_0078,1048419,0,matched_pseudo_absence,Assam,27.089620266555155,94.44408100137568,2010-04-20,27.0_94.0,91.3365249633789,0.0471547763800839,0.1922729726985535,0.9813414818347695,0.0002670240413626,35.45,102.67,117.59,Cropland,0.1929,0,0.451,0.47,0.512,0.499,0.4566666666666667,0.4601428571428571,-0.0091428571428571,808.4475806392003,352.4816026300986
BG_0079,1048414,0,matched_pseudo_absence,Assam,25.13032357111863,92.69815486766186,2010-04-20,25.0_92.5,1306.6163330078125,4.663843514532103,-0.5904298870773377,-0.807088934657044,-0.0012146211918747,30.5,101.29,192.84,Tree cover,,1,0.486,0.491,0.517,0.509,0.4873333333333333,0.4797142857142857,0.0062857142857142,7372.291369408976,807.0195104971014
BG_0080,1050648,0,matched_pseudo_absence,Assam,26.58188090909644,91.26095436076476,2010-04-24,26.5_91.0,51.946556091308594,0.1495583889631248,-0.5018600608979149,-0.8649488304376977,0.0001289796993439,5.13,21.25,184.96,Cropland,,1,0.413,0.424,0.408,0.411,0.419,0.4238571428571429,-0.0108571428571428,439.904814303849,3657.569097277024
BG_0081,938433,0,matched_pseudo_absence,Sikkim,27.6265355551446,88.70781665597707,2010-05-31,27.5_88.5,2419.290771484375,30.6108947097533,0.2521847083298985,0.9676791166934233,0.0036671005319426,4.53,9.04,21.88,Tree cover,,1,0.423,0.426,0.435,0.432,0.4253333333333333,0.4221428571428571,0.0008571428571428,835.7985535640018,713.9519274000505
BG_0082,1050277,0,matched_pseudo_absence,Assam,26.797765467040296,91.15998489457428,2010-06-03,26.5_91.0,172.07440185546875,14.13538525681036,0.9124492268036601,-0.4091899418429084,-0.0110591224441315,68.51,129.86,165.47000000000003,Tree cover,,1,0.4,0.403,0.39,0.394,0.4013333333333333,0.3844285714285714,0.0155714285714286,4910.54812677301,409.5860147350408
BG_0083,1050289,0,matched_pseudo_absence,Assam,26.217331550502525,92.27429553217588,2010-06-03,26.0_92.0,55.78678512573242,1.1362239078699028,-0.1539602611227233,0.9880770405160839,-0.0002761128846706,42.12,86.66,116.9,Tree cover,,1,0.49,0.495,0.509,0.505,0.4816666666666666,0.4735714285714286,0.0164285714285714,485.80330218266016,2356.983901038204
BG_0084,1048412,0,matched_pseudo_absence,Tripura,23.26773200714715,91.64124396378844,2010-06-03,23.0_91.5,75.93621063232422,12.02022383134132,0.4943745290954065,0.8692490005641048,-0.0088005175143456,39.68,85.81,214.46,Tree cover,,1,0.469,0.464,0.489,0.482,0.473,0.4785714285714286,-0.0095714285714286,2351.22870082638,2577.789004840307
BG_0085,1050796,0,matched_pseudo_absence,Manipur,25.25605875339666,94.49048994958554,2010-06-07,25.0_94.0,1449.0711669921875,27.12869715413233,0.8044242103090107,0.594055291928895,0.002423340454412,12.84,54.56999999999999,89.89000000000001,Tree cover,,1,0.483,0.48,0.401,0.423,0.4676666666666667,0.4612857142857143,0.0217142857142856,372.116674475764,1463.032549079549
BG_0086,1048325,0,matched_pseudo_absence,Assam,27.792959202284816,95.09169238677588,2010-06-09,27.5_95.0,125.89542388916016,0.4013361793958301,0.9931378927773427,0.11694924510136599,-0.0006865153817453,12.41,35.120000000000005,130.43,Grassland,,1,0.438,0.447,0.446,0.446,0.444,0.4462857142857143,-0.0082857142857142,431.99742033773714,121.70505924900044
BG_0087,1050741,0,matched_pseudo_absence,Assam,26.449911584432304,93.14970993590435,2010-06-15,26.0_93.0,556.149658203125,20.009314812412605,-0.7914930077045248,0.611178221760924,6.958795612281815e-05,23.83,48.29,107.02,Tree cover,,1,0.479,0.483,0.471,0.474,0.4853333333333333,0.4835714285714286,-0.0045714285714286,2420.4660815525685,5212.269993714043
BG_0088,1050621,0,matched_pseudo_absence,Assam,24.24755795605224,92.45272769369288,2010-06-16,24.0_92.0,110.8562240600586,10.992291436058917,-0.9847133435542856,0.17418275180436069,-0.0045827498149804,14.56,53.88,122.05,Tree cover,0.8478,0,0.418,0.42,0.43,0.427,0.4206666666666667,0.4202857142857142,-0.0022857142857142,3654.50671390144,4536.343253540626
BG_0089,938438,0,matched_pseudo_absence,Sikkim,27.792185446613125,88.31823110531914,2010-07-21,27.5_88.0,5225.0947265625,9.291875711350349,0.6310258509747664,-0.7757618032628133,0.0036959975455393,4.32,25.93,56.95,Snow and ice,,1,0.32,0.316,0.206,0.237,0.3316666666666666,0.341,-0.021,8914.49344208094,1176.8941504532827
BG_0090,938405,0,matched_pseudo_absence,Sikkim,27.213390151384647,88.43724232880848,2010-07-21,27.0_88.0,1815.9013671875,38.90755212356039,0.09006272136763513,-0.9959360954498314,0.0150463171413997,17.74,87.19,185.76,Tree cover,,1,0.427,0.429,0.427,0.427,0.4276666666666666,0.4271428571428571,-0.0001428571428571,139.02176879541963,1215.6682119214015
BG_0091,1050620,0,matched_pseudo_absence,Assam,26.300868293490385,92.18848668851426,2010-07-25,26.0_92.0,53.130802154541016,5.306884479943247,0.960626600313892,0.2778426439000571,-0.0019324064478874,2.05,40.64999999999999,68.21,Tree cover,,1,0.468,0.463,0.471,0.469,0.472,0.473142857142857,-0.005142857142857,19.90669093603401,65.84538091372454
BG_0092,1050795,0,matched_pseudo_absence,Manipur,24.691142673314378,93.21125438564005,2010-07-29,24.5_93.0,69.0,5.298466634499818,-0.09594924391799381,-0.9953862278490523,0.0037869506448463,22.02,43.13,66.51,Permanent water bodies,0.7867000000000001,0,0.425,0.425,0.428,0.427,0.4206666666666667,0.4224285714285714,0.0025714285714285,716.8934144546597,51.08000784910398
BG_0093,1057952,0,matched_pseudo_absence,Manipur,24.537606641199822,93.0597137660904,2010-07-29,24.5_93.0,96.75887298583984,10.336351030908952,0.32008133225184077,0.9473900678938357,-0.0119138581612387,22.02,43.13,66.51,Tree cover,0.9088,0,0.426,0.426,0.429,0.428,0.422,0.4234285714285714,0.0025714285714285,1702.902541332091,1089.4564904687638
BG_0094,1057833,0,matched_pseudo_absence,Manipur,24.440463522544214,93.34602188487096,2010-07-29,24.0_93.0,374.3318786621094,13.707364808338577,0.9816182968549065,-0.19085470725049614,-0.0189807154147851,22.02,43.13,66.51,Tree cover,0.6063000000000001,0,0.426,0.427,0.429,0.428,0.4216666666666666,0.4225714285714285,0.0034285714285714,4802.46197387307,426.9170330322447
